22.5911 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1366, 768]. Using actual size
208.9671 	DATA 	Keypress: b
209.1655 	DATA 	round 2 - trial 78 - throw: 3to1 - FBALL
213.1714 	DATA 	Keypress: b
213.1721 	DATA 	Keypress: b
213.1724 	DATA 	Keypress: c
213.1728 	DATA 	Keypress: b
213.2350 	DATA 	Keypress: b
213.3709 	DATA 	round 2 - trial 79 - throw: 1to2 - FBALL
214.1466 	DATA 	PLAYER HAS BALL
214.4580 	DATA 	Keypress: c
214.4581 	DATA 	PLAYER THROWS TO 3 - RT 0.3114
214.4581 	DATA 	round 2 - trial 80 - throw: 2to3 - FBALL
216.5612 	DATA 	Keypress: c
216.5620 	DATA 	Keypress: b
216.5625 	DATA 	Keypress: b
216.7607 	DATA 	round 2 - trial 81 - throw: 3to1 - UBALL
220.3658 	DATA 	Keypress: b
220.3665 	DATA 	Keypress: b
220.3667 	DATA 	Keypress: c
220.3671 	DATA 	Keypress: b
220.5051 	DATA 	Keypress: b
220.5653 	DATA 	round 2 - trial 82 - throw: 1to3 - UBALL
222.0790 	DATA 	Keypress: c
222.2783 	DATA 	round 2 - trial 83 - throw: 3to1 - UBALL
226.4340 	DATA 	Keypress: b
226.4346 	DATA 	Keypress: b
226.4349 	DATA 	Keypress: b
226.4353 	DATA 	Keypress: b
226.6335 	DATA 	round 2 - trial 84 - throw: 1to3 - UBALL
228.9479 	DATA 	Keypress: c
229.1473 	DATA 	round 2 - trial 85 - throw: 3to1 - UBALL
233.1914 	DATA 	Keypress: c
233.1921 	DATA 	Keypress: b
233.1925 	DATA 	Keypress: b
233.3791 	DATA 	Keypress: b
233.3909 	DATA 	round 2 - trial 86 - throw: 1to3 - UBALL
233.5954 	DATA 	Keypress: b
236.0181 	DATA 	Keypress: b
236.0187 	DATA 	Keypress: b
236.2175 	DATA 	round 2 - trial 87 - throw: 3to1 - UBALL
236.2415 	DATA 	Keypress: c
239.3407 	DATA 	Keypress: b
239.3413 	DATA 	Keypress: b
239.3415 	DATA 	Keypress: b
239.5132 	DATA 	Keypress: b
239.5402 	DATA 	round 2 - trial 88 - throw: 1to3 - UBALL
241.6728 	DATA 	Keypress: c
241.8723 	DATA 	round 2 - trial 89 - throw: 3to1 - UBALL
244.8014 	DATA 	Keypress: b
244.8020 	DATA 	Keypress: b
244.8340 	DATA 	Keypress: b
245.0009 	DATA 	round 2 - trial 90 - throw: 1to3 - UBALL
245.1086 	DATA 	Keypress: b
247.3798 	DATA 	Keypress: c
247.5792 	DATA 	round 2 - trial 91 - throw: 3to1 - UBALL
249.7990 	DATA 	Keypress: c
249.7997 	DATA 	Keypress: b
249.8001 	DATA 	Keypress: b
249.9985 	DATA 	round 2 - trial 92 - throw: 1to3 - UBALL
250.7311 	DATA 	Keypress: b
251.7782 	DATA 	Keypress: b
251.7786 	DATA 	Keypress: c
251.9775 	DATA 	round 2 - trial 93 - throw: 3to1 - UBALL
255.4035 	DATA 	Keypress: c
255.4041 	DATA 	Keypress: b
255.4045 	DATA 	Keypress: b
255.4047 	DATA 	Keypress: b
255.5939 	DATA 	Keypress: b
255.6030 	DATA 	round 2 - trial 94 - throw: 1to3 - UBALL
257.7693 	DATA 	Keypress: c
